comparison,block,a,b,metric,a_median,a_p25,a_p75,a_min,a_max,b_median,b_p25,b_p75,b_min,b_max,ratio_b_over_a,rule,result
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,exec_ms,165.658,150.116,191.092,85.726,207.925,301.826,291.663,361.076,261.621,396.557,1.8219826389308096,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,client_total_ms,170.925,154.519,198.483,90.226,213.603,315.574,292.601,365.022,265.933,401.842,1.8462717566184,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,explain_wal_bytes,9059086.0,9059086.0,9059086.0,9059086.0,9059086.0,7844703.0,7844703.0,7844703.0,7844703.0,7844703.0,0.8659486177744642,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,lsn_diff_bytes,9103072.0,9103048.0,9103088.0,9103048.0,9103088.0,7884288.0,7884272.0,7884296.0,7884272.0,7884352.0,0.8661128902418875,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,stat_wal_records,10015.0,10015.0,10015.0,10015.0,10015.0,10015.0,10015.0,10015.0,10015.0,10016.0,1.0,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,stat_wal_fpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,shared_dirtied,1267.0,1267.0,1267.0,1267.0,1267.0,998.0,998.0,998.0,998.0,998.0,0.7876874506708761,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,io_extends,1268.0,1268.0,1268.0,1268.0,1268.0,999.0,999.0,999.0,999.0,999.0,0.7878548895899053,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,heap_growth,10240000.0,10240000.0,10240000.0,10240000.0,10240000.0,8036352.0,8036352.0,8036352.0,8036352.0,8036352.0,0.7848,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,secondary_index_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,dead_after,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-0,W1/jsonb/X-0,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,exec_ms,731.528,670.757,861.353,599.736,1003.787,371.331,339.79,440.733,329.261,486.032,0.5076100983147603,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,client_total_ms,733.6419999999999,673.085,871.813,603.101,1015.732,375.978,353.57599999999996,466.655,333.03999999999996,491.928,0.5124815645778187,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,explain_wal_bytes,10955870.0,10955870.0,10955870.0,10955870.0,10955870.0,9741849.0,9741849.0,9741849.0,9741849.0,9741849.0,0.8891899045899595,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,lsn_diff_bytes,11006008.0,11006000.0,11006024.0,11005984.0,11006024.0,9788272.0,9788272.0,9788288.0,9788264.0,9788328.0,0.8893571583811315,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,stat_wal_records,35282.0,35282.0,35282.0,35282.0,35282.0,35285.0,35285.0,35285.0,35285.0,35286.0,1.0000850291933563,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,stat_wal_fpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,shared_dirtied,1338.0,1338.0,1338.0,1338.0,1338.0,1069.0,1069.0,1069.0,1069.0,1069.0,0.7989536621823617,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,io_extends,1334.0,1334.0,1334.0,1334.0,1334.0,1065.0,1065.0,1065.0,1065.0,1065.0,0.7983508245877061,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,heap_growth,10240000.0,10240000.0,10240000.0,10240000.0,10240000.0,8036352.0,8036352.0,8036352.0,8036352.0,8036352.0,0.7848,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,secondary_index_growth,540672.0,540672.0,540672.0,540672.0,540672.0,540672.0,540672.0,540672.0,540672.0,540672.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,dead_after,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1,W1/json/X-1,W1/jsonb/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,exec_ms,5.13,4.705,5.757,4.6,16.721,12.941,12.244,14.013,11.949,41.223,2.5226120857699805,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster; below 0.1 ms: same result in session 2
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,client_total_ms,8.66,7.987000000000001,9.647,7.659,33.150999999999996,16.218,15.464,17.255999999999997,15.112,60.152,1.8727482678983833,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster; below 0.1 ms: same result in session 2
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,loop_wal_bytes,558376.0,558376.0,558392.0,558376.0,558416.0,500608.0,500608.0,500608.0,500608.0,500632.0,0.8965428313537831,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,lsn_diff_bytes,558416.0,558416.0,558432.0,558416.0,558456.0,500648.0,500648.0,500648.0,500648.0,500672.0,0.8965502421134065,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,stat_wal_records,501.0,501.0,502.0,501.0,502.0,501.0,501.0,501.0,501.0,501.0,1.0,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,stat_wal_fpi,15.0,15.0,16.0,15.0,16.0,14.0,14.0,14.0,14.0,14.0,0.9333333333333333,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,io_extends,62.0,62.0,62.0,62.0,62.0,50.0,50.0,50.0,50.0,50.0,0.8064516129032258,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,heap_growth,507904.0,507904.0,507904.0,507904.0,507904.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.8064516129032258,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,secondary_index_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,dead_after,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-0,W1b/jsonb/X-0,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,exec_ms,33.623,32.502,34.431,31.569,99.792,18.164,17.717,18.684,17.468,51.407,0.5402254409184191,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster; below 0.1 ms: same result in session 2
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,client_total_ms,37.602999999999994,35.926,39.64,34.951,119.096,22.094,21.499,23.726000000000003,20.969,59.385,0.5875595032311253,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster; below 0.1 ms: same result in session 2
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,loop_wal_bytes,957016.0,956992.0,957016.0,956992.0,957072.0,876992.0,876992.0,876992.0,876992.0,877008.0,0.9163817532831217,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,lsn_diff_bytes,957056.0,957032.0,957056.0,957032.0,957112.0,877032.0,877032.0,877032.0,877032.0,877048.0,0.9163852480941554,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,stat_wal_records,1754.0,1754.0,1755.0,1754.0,1756.0,1754.0,1754.0,1754.0,1754.0,1755.0,1.0,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,stat_wal_fpi,62.0,62.0,63.0,62.0,64.0,58.0,58.0,58.0,58.0,59.0,0.9354838709677419,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,io_extends,64.0,64.0,64.0,64.0,64.0,52.0,52.0,52.0,52.0,52.0,0.8125,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,heap_growth,507904.0,507904.0,507904.0,507904.0,507904.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.8064516129032258,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,secondary_index_growth,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,dead_after,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,W1b,W1b/json/X-1,W1b/jsonb/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,exec_ms,19.536,19.304,20.904,15.545,26.931,42.023,39.953,44.823,36.06,58.936,2.1510544635544635,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,client_total_ms,34.282,26.586,36.563,20.872,41.771,57.126,50.077999999999996,61.831,44.813,77.931,1.6663555218482002,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,explain_wal_bytes,2098202.0,2098202.0,2098202.0,2098202.0,2098202.0,2225158.0,2225158.0,2225158.0,2225158.0,2225158.0,1.0605070436497535,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,lsn_diff_bytes,2119136.0,2119128.0,2119136.0,2119112.0,2119152.0,2246048.0,2246048.0,2246072.0,2246048.0,2248416.0,1.0598885583558582,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,stat_wal_records,715.0,715.0,715.0,715.0,716.0,714.0,714.0,714.0,714.0,715.0,0.9986013986013986,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,stat_wal_fpi,239.0,239.0,239.0,239.0,240.0,240.0,240.0,240.0,240.0,241.0,1.00418410041841,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,shared_dirtied,303.0,303.0,303.0,303.0,303.0,294.0,294.0,294.0,294.0,294.0,0.9702970297029703,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,io_extends,60.0,60.0,60.0,60.0,60.0,50.0,50.0,50.0,50.0,50.0,0.8333333333333334,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,heap_growth,491520.0,491520.0,491520.0,491520.0,491520.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.8333333333333334,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,secondary_index_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,dead_after,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,hot_updates,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-0,UA-1/jsonb/X-0,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,exec_ms,93.403,87.484,101.17,42.324,110.795,51.243,50.489,61.763,48.952,68.392,0.5486226352472618,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,client_total_ms,109.083,99.634,114.54299999999999,47.309000000000005,129.199,68.765,64.791,74.055,54.695,82.582,0.6303915367197456,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,explain_wal_bytes,2484878.0,2484878.0,2484878.0,2484878.0,2484878.0,2626690.0,2626690.0,2626690.0,2626690.0,2626690.0,1.0570700050465254,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,lsn_diff_bytes,2507200.0,2507200.0,2507224.0,2507200.0,2507256.0,2649112.0,2649104.0,2649128.0,2649088.0,2651480.0,1.0566017868538609,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,stat_wal_records,1927.0,1926.0,1927.0,1926.0,1930.0,1926.0,1926.0,1926.0,1926.0,1928.0,0.9994810586403736,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,stat_wal_fpi,284.0,283.0,284.0,283.0,287.0,286.0,286.0,286.0,286.0,288.0,1.0070422535211268,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,shared_dirtied,348.0,348.0,348.0,348.0,348.0,341.0,341.0,341.0,341.0,341.0,0.9798850574712644,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,io_extends,61.0,61.0,61.0,61.0,61.0,51.0,51.0,51.0,51.0,51.0,0.8360655737704918,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,heap_growth,491520.0,491520.0,491520.0,491520.0,491520.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.8333333333333334,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,secondary_index_growth,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,dead_after,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-1,UA-1/json/X-1,UA-1/jsonb/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,exec_ms,19.488,15.555,25.744,10.715,31.268,39.223,35.496,48.468,26.808,57.154,2.0126744663382596,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,client_total_ms,32.945,23.884,37.943,15.972999999999999,49.775000000000006,55.306,51.726,61.663000000000004,34.081,83.326,1.6787372894217634,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: json/X-0 faster
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,explain_wal_bytes,2103892.0,2103892.0,2103892.0,2103892.0,2103892.0,2227253.0,2227253.0,2227253.0,2227253.0,2227253.0,1.0586346637565045,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,lsn_diff_bytes,2124832.0,2124832.0,2124856.0,2124832.0,2124872.0,2248144.0,2248128.0,2248152.0,2248128.0,2252736.0,1.0580337645517386,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,stat_wal_records,715.0,715.0,715.0,715.0,717.0,714.0,714.0,714.0,714.0,715.0,0.9986013986013986,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,stat_wal_fpi,240.0,240.0,240.0,240.0,241.0,240.0,240.0,240.0,240.0,241.0,1.0,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,shared_dirtied,303.0,303.0,303.0,303.0,303.0,294.0,294.0,294.0,294.0,294.0,0.9702970297029703,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,io_extends,59.0,59.0,59.0,59.0,59.0,50.0,50.0,50.0,50.0,50.0,0.847457627118644,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,heap_growth,483328.0,483328.0,483328.0,483328.0,483328.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.847457627118644,min-max ranges non-overlapping,consistent: jsonb/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,secondary_index_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,dead_after,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,hot_updates,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-0,UA-2/jsonb/X-0,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,min-max ranges non-overlapping,consistent: json/X-0 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,exec_ms,88.874,85.539,105.636,63.858,134.007,48.443,44.492,73.182,35.166,94.278,0.5450750500708869,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,client_total_ms,103.96799999999999,90.363,115.316,70.953,141.73600000000002,64.962,55.681999999999995,86.346,41.322,105.552,0.6248268698060943,Step 6A: IQR non-overlap and >= 10 % median difference,measurable: jsonb/X-1 faster
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,explain_wal_bytes,2488362.0,2488362.0,2488362.0,2488362.0,2488362.0,2626625.0,2626625.0,2626625.0,2626625.0,2626625.0,1.0555638608851927,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,lsn_diff_bytes,2510680.0,2510680.0,2510704.0,2510680.0,2510776.0,2648992.0,2648968.0,2648992.0,2648968.0,2652152.0,1.055089457836124,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,stat_wal_records,1921.0,1920.0,1921.0,1920.0,1921.0,1921.0,1921.0,1921.0,1921.0,1922.0,1.0,min-max ranges non-overlapping,overlapping
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,stat_wal_fpi,285.0,284.0,285.0,284.0,285.0,286.0,286.0,286.0,286.0,287.0,1.0035087719298246,min-max ranges non-overlapping,consistent: json/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,shared_dirtied,348.0,348.0,348.0,348.0,348.0,341.0,341.0,341.0,341.0,341.0,0.9798850574712644,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,io_extends,60.0,60.0,60.0,60.0,60.0,51.0,51.0,51.0,51.0,51.0,0.85,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,heap_growth,483328.0,483328.0,483328.0,483328.0,483328.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.847457627118644,min-max ranges non-overlapping,consistent: jsonb/X-1 lower
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,toast_growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,secondary_index_growth,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,8192.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,dead_after,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,1.0,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,hot_updates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,min-max ranges non-overlapping,identical
head-to-head json vs jsonb,UA-2,UA-2/json/X-1,UA-2/jsonb/X-1,docs_compressed_after,1.0,1.0,1.0,1.0,1.0,2878.0,2878.0,2878.0,2878.0,2878.0,2878.0,min-max ranges non-overlapping,consistent: json/X-1 lower
