session,run,series,block,stmt,label,type,config,group,kind,round,attempt,used,retry_requested,flags,check_ok,exec_ms,per_row_ms,planning_ms,client_begin_ms,client_stmt_ms,client_commit_ms,client_total_ms,snapshot_gap_ms,explain_wal_records,explain_wal_bytes,explain_wal_fpi,loop_wal_bytes,lsn_diff_bytes,commit_and_page_overhead_bytes,stat_wal_records,stat_wal_fpi,stat_wal_bytes,stat_wal_buffers_full,stat_wal_write,stat_wal_sync,stat_wal_write_ms,stat_wal_sync_ms,shared_hit,shared_read,shared_dirtied,shared_written,temp_written,planning_shared_hit,io_hits,io_reads,io_writes,io_extends,io_fsyncs,io_write_ms,io_extend_ms,io_fsync_ms,rows_inserted,rows_updated,hot_updates,newpage_updates,live_after,dead_after,heap_bytes_before,heap_bytes_after,heap_growth,heap_pages_after,fsm_bytes_after,vm_bytes_after,toast_bytes_before,toast_bytes_after,toast_growth,toast_index_growth,pkey_growth,secondary_index_bytes_before,secondary_index_bytes_after,secondary_index_growth,index_bytes_after,docs_compressed_before,docs_compressed_after,docs_external_before,docs_external_after,doc_stored_bytes_before,doc_stored_bytes_after,updated_text_differs,updated_stored_text_bytes,updated_expected_text_bytes,extra_checkpoints_in_cycle,others_connected,plan_shape
1,UA-3/json/X-0/d01,UA-3/json/X-0,UA-3,UA-3,json,json,X-0,head-to-head,detail,1,1,True,False,,True,926.222,,0.355,0.282,927.747,9.108,937.137,1014.651,15061,18232798,1265,,18397904,165106,15062.0,1265.0,18232832.0,1033.0,1039.0,0.0,425.93399999999383,0.0,36350,0,2531,1262,538,3,37670.0,0.0,0.0,1262.0,0.0,0.0,59.52599999999802,0.0,0.0,5000.0,4.0,4996.0,10000,5000,10240000,20463616,10223616.0,2498,24576,8192,0,0,0.0,0.0,114688,0,0,0,"{""access_log_json_w_pkey"":245760}",1,1,0,0,8434066,8448585,0,8430545,8430545,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-3/json/X-1/d01,UA-3/json/X-1,UA-3,UA-3,json,json,X-1,head-to-head,detail,1,1,True,False,,True,1901.614,,0.333,0.257,1902.973,4.999,1908.229,1972.325,40526,20498141,1318,,20671336,173195,40528.0,1319.0,20503568.0,153.0,164.0,0.0,67.6869999999908,0.0,86411,53,2638,1316,538,3,87770.0,53.0,0.0,1316.0,0.0,0.0,58.99199999999837,0.0,0.0,5000.0,0.0,4996.0,5000,5000,10240000,20463616,10223616.0,2498,24576,8192,0,0,0.0,0.0,114688,499712,942080,442368,"{""access_log_json_w_i1a_record_validity"":98304,""access_log_json_w_i1b_entity_type_code"":114688,""access_log_json_w_i1c_status_code"":106496,""access_log_json_w_i1d_latitude_degrees"":278528,""access_log_json_w_i1e_event_timestamp_utc"":344064,""access_log_json_w_pkey"":245760}",1,1,0,0,8434066,8448585,0,8430545,8430545,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-3/jsonb/X-0/d01,UA-3/jsonb/X-0,UA-3,UA-3,jsonb,jsonb,X-0,head-to-head,detail,1,1,True,False,,True,919.798,,0.336,0.352,921.053,13.047,934.452,997.298,15062,15788614,996,,15928920,140306,15063.0,996.0,15788648.0,184.0,190.0,0.0,84.25099999998929,0.0,35826,0,1995,995,538,3,36878.0,0.0,0.0,995.0,0.0,0.0,46.51599999999962,0.0,0.0,5000.0,4.0,4996.0,10000,5000,8036352,16072704,8036352.0,1962,24576,8192,0,0,0.0,0.0,114688,0,0,0,"{""access_log_jsonb_w_pkey"":245760}",2880,2880,0,0,7219683,7226904,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-3/jsonb/X-1/d01,UA-3/jsonb/X-1,UA-3,UA-3,jsonb,jsonb,X-1,head-to-head,detail,1,1,True,False,,True,1459.896,,0.328,0.243,1461.063,4.558,1465.864,1535.562,40531,18046214,1048,,18195096,148882,40532.0,1048.0,18046248.0,230.0,238.0,0.0,83.21099999999569,0.0,85887,52,2101,1049,538,3,86978.0,52.0,0.0,1049.0,0.0,0.0,53.00799999999799,0.0,0.0,5000.0,0.0,4996.0,5000,5000,8036352,16072704,8036352.0,1962,24576,8192,0,0,0.0,0.0,114688,499712,942080,442368,"{""access_log_jsonb_w_i1a_record_validity"":98304,""access_log_jsonb_w_i1b_entity_type_code"":114688,""access_log_jsonb_w_i1c_status_code"":106496,""access_log_jsonb_w_i1d_latitude_degrees"":278528,""access_log_jsonb_w_i1e_event_timestamp_utc"":344064,""access_log_jsonb_w_pkey"":245760}",2880,2880,0,0,7219683,7226904,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UA-3/jsonb/X-4/d01,UA-3/jsonb/X-4,UA-3,UA-3,jsonb,jsonb,X-4,separate: GIN (jsonb only),detail,1,1,True,False,,True,3574.09,,0.351,0.274,3575.263,7.92,3583.457,3650.417,124676,47835203,2255,,48384560,549357,124677.0,2255.0,47835237.0,729.0,747.0,0.0,259.84599999999045,0.0,334244,52,4314,2262,538,3,335345.0,52.0,0.0,2262.0,0.0,0.0,105.72600000000239,0.0,0.0,5000.0,0.0,4996.0,5000,5000,8036352,16072704,8036352.0,1962,24576,8192,0,0,0.0,0.0,114688,8749056,19079168,10330112,"{""access_log_jsonb_w_i1a_record_validity"":98304,""access_log_jsonb_w_i1b_entity_type_code"":114688,""access_log_jsonb_w_i1c_status_code"":106496,""access_log_jsonb_w_i1d_latitude_degrees"":278528,""access_log_jsonb_w_i1e_event_timestamp_utc"":344064,""access_log_jsonb_w_i2_gin_jsonb_ops"":9773056,""access_log_jsonb_w_i3_gin_jsonb_path_ops"":8364032,""access_log_jsonb_w_pkey"":245760}",2880,2880,0,0,7219683,7226904,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/w01,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,warmup,1,1,True,False,,True,43.683,,0.45,0.345,46.919,5.875,53.138999999999996,132.751,1925,2626690,286,,2649088,22398,1926.0,286.0,2626724.0,0.0,1.0,0.0,5.451999999990221,0.0,5168,50,341,51,0,3,6265.0,50.0,0.0,51.0,0.0,0.0,2.94800000000032,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/w01,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,warmup,1,1,True,False,,True,127.977,,0.443,0.287,129.294,1.853,131.43400000000003,210.509,1925,2520817,283,,2543232,22415,1927.0,284.0,2526268.0,0.0,2.0,0.0,1.5179999999963911,0.0,5429,48,348,61,0,3,6833.0,48.0,0.0,61.0,0.0,0.0,2.63300000000163,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/w01,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,warmup,1,1,True,False,,True,106.305,,0.353,0.28,118.913,15.28,134.47299999999998,221.657,1925,2484878,283,,2507200,22322,1926.0,283.0,2484912.0,0.0,2.0,0.0,14.934000000008382,0.0,5429,48,348,61,0,3,6798.0,48.0,0.0,61.0,0.0,0.0,2.8510000000023865,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/w02,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,warmup,2,1,True,False,,True,110.634,,0.533,0.322,112.185,7.834,120.34100000000001,202.343,1925,2484878,283,,2507200,22322,1926.0,283.0,2484912.0,0.0,2.0,0.0,3.956000000005588,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,3.3909999999996217,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/w02,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,warmup,2,1,True,False,,True,131.381,,0.414,0.359,132.67,14.408,147.43699999999998,221.978,1925,2520817,283,,2543232,22415,1927.0,284.0,2526260.0,0.0,3.0,0.0,14.009000000005472,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,3.3739999999997963,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/w02,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,warmup,2,1,True,False,,True,51.053,,0.445,0.364,52.441,18.033,70.838,149.27,1925,2626690,286,,2649104,22414,1926.0,286.0,2626724.0,0.0,2.0,0.0,15.592000000004191,0.0,5168,50,341,51,0,3,6259.0,50.0,0.0,51.0,0.0,0.0,2.993000000002212,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/w03,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,warmup,3,1,True,False,,True,31.493,,0.332,0.284,32.568,4.887,37.739,98.189,1925,2626690,286,,2649088,22398,1926.0,286.0,2626724.0,0.0,1.0,0.0,4.521999999997206,0.0,5168,50,341,51,0,3,6257.0,50.0,0.0,51.0,0.0,0.0,2.243000000002212,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/w03,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,warmup,3,1,True,False,,True,136.709,,0.466,0.284,138.036,14.208,152.528,256.875,1925,2520817,283,,2543288,22471,1926.0,283.0,2520851.0,0.0,2.0,0.0,13.85099999999511,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,3.0390000000006694,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/w03,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,warmup,3,1,True,False,,True,114.567,,0.411,0.286,115.941,5.68,121.90700000000001,203.839,1925,2484878,283,,2507216,22338,1926.0,283.0,2484912.0,0.0,2.0,0.0,3.7379999999975553,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,2.9320000000006985,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/m01,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,measured,1,1,True,False,,True,106.811,,0.405,0.264,108.025,14.811,123.1,208.796,1925,2484878,283,,2507200,22322,1927.0,284.0,2490321.0,0.0,3.0,0.0,14.456000000005588,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,3.403999999998632,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/m01,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,measured,1,1,True,False,,True,123.061,,0.41,0.364,124.309,15.379,140.052,231.192,1925,2520817,283,,2543256,22439,1926.0,283.0,2520851.0,0.0,2.0,0.0,15.02400000000489,0.0,5429,48,348,61,0,3,6786.0,48.0,0.0,61.0,0.0,0.0,3.2920000000012806,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/m01,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,measured,1,1,True,False,,True,50.135,,0.426,0.35,51.562,15.519,67.431,145.134,1925,2626690,286,,2649816,23126,1927.0,287.0,2627421.0,0.0,1.0,0.0,15.029999999998836,0.0,5168,50,341,51,0,3,6259.0,50.0,0.0,51.0,0.0,0.0,3.4429999999993015,0.0,0.0,238.0,0.0,237.0,5000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/m02,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,measured,2,1,True,False,,True,32.513,,0.329,0.28,33.65,4.598,38.528,101.649,1925,2626690,286,,2649088,22398,1926.0,286.0,2626724.0,0.0,2.0,0.0,4.356999999989057,0.0,5168,50,341,51,0,3,6259.0,50.0,0.0,51.0,0.0,0.0,2.161000000000058,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/m02,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,measured,2,1,True,False,,True,137.58,,0.431,0.285,139.089,14.049,153.423,226.91,1925,2520817,283,,2543232,22415,1926.0,283.0,2520851.0,0.0,2.0,0.0,4.231999999989057,0.0,5429,48,348,61,0,3,6788.0,48.0,0.0,61.0,0.0,0.0,3.1010000000023865,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/m02,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,measured,2,1,True,False,,True,112.11,,0.435,0.321,113.484,15.09,128.89499999999998,216.446,1925,2484878,283,,2507200,22322,1927.0,284.0,2490321.0,0.0,3.0,0.0,14.638999999995576,0.0,5429,48,348,61,0,3,6786.0,48.0,0.0,61.0,0.0,0.0,3.899999999997817,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-text/X-1/m03,UB-R238/UB-json-text/X-1,UB-R238,UB-json-text,UB-json-text,json,X-1,separate: update mechanism,measured,3,1,True,False,,True,100.863,,0.428,0.282,102.15,17.736,120.168,211.97,1925,2484878,283,,2507216,22338,1926.0,283.0,2484912.0,0.0,2.0,0.0,15.11699999999837,0.0,5429,48,348,61,0,3,6786.0,48.0,0.0,61.0,0.0,0.0,3.1369999999988067,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8434304,0,397664,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-json-cast/X-1/m03,UB-R238/UB-json-cast/X-1,UB-R238,UB-json-cast,UB-json-cast,json,X-1,separate: update mechanism,measured,3,1,True,False,,True,121.355,,0.331,0.277,122.507,5.022,127.80600000000001,195.73,1925,2520817,283,,2543256,22439,1926.0,283.0,2520851.0,0.0,2.0,0.0,4.6820000000006985,0.0,5429,48,348,61,0,3,6786.0,48.0,0.0,61.0,0.0,0.0,2.798000000002503,0.0,0.0,238.0,0.0,238.0,5000,238,10240000,10731520,491520.0,1310,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_json_w_i1a_record_validity"":65536,""access_log_json_w_i1b_entity_type_code"":57344,""access_log_json_w_i1c_status_code"":57344,""access_log_json_w_i1d_latitude_degrees"":147456,""access_log_json_w_i1e_event_timestamp_utc"":180224,""access_log_json_w_pkey"":131072}",1,1,0,0,8434066,8470242,238,433602,397664,0,4,ModifyTable on access_log_json_w [Hash Join [Seq Scan on access_log_json_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/m03,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,measured,3,1,True,False,,True,39.796,,0.422,0.351,41.217,5.508,47.076,125.852,1925,2626690,286,,2649088,22398,1926.0,286.0,2626724.0,0.0,1.0,0.0,5.130999999993946,0.0,5168,50,341,51,0,3,6259.0,50.0,0.0,51.0,0.0,0.0,2.8060000000004948,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
1,UB-R238/UB-jsonb/X-1/m04,UB-R238/UB-jsonb/X-1,UB-R238,UB-jsonb,UB-jsonb,jsonb,X-1,separate: update mechanism,measured,4,1,True,False,,True,43.972,,0.413,0.35,45.307,19.405,65.06200000000001,146.746,1925,2626690,286,,2649104,22414,1926.0,286.0,2626724.0,0.0,2.0,0.0,16.426000000006752,0.0,5168,50,341,51,0,3,6259.0,50.0,0.0,51.0,0.0,0.0,2.808000000000902,0.0,0.0,238.0,0.0,237.0,10000,238,8036352,8445952,409600.0,1031,24576,8192,0,0,0.0,0.0,0,499712,507904,8192,"{""access_log_jsonb_w_i1a_record_validity"":65536,""access_log_jsonb_w_i1b_entity_type_code"":57344,""access_log_jsonb_w_i1c_status_code"":57344,""access_log_jsonb_w_i1d_latitude_degrees"":147456,""access_log_jsonb_w_i1e_event_timestamp_utc"":180224,""access_log_jsonb_w_pkey"":131072}",2880,2880,0,0,7219683,7219827,,,,0,4,ModifyTable on access_log_jsonb_w [Hash Join [Seq Scan on access_log_jsonb_w; Hash [Bitmap Heap Scan on expected_update [Bitmap Index Scan using expected_update_pkey]]]]
