phase,mode,batch,query,type,round,planning_ms,execution_ms,serialization_ms,output_kb,top_node,plan_shape,top_plan_rows,top_actual_rows,scan_plan_rows,scan_actual_rows,scan_rows_removed_by_filter,shared_hit_blocks,shared_read_blocks,temp_written_blocks,io_read_ms,serialization_shared_hit_blocks,planning_shared_hit_blocks,planning_memory_used_kb,jit,settings,kind,indexes_used,exact_heap_blocks,lossy_heap_blocks,rows_removed_by_index_recheck
I-0,default,1,Q11a,json,1,0.032,111.671,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,1,0.049,14.54,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,2,0.034,13.753,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,2,0.035,117.761,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,3,0.053,127.891,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,3,0.051,13.933,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,4,0.03,13.126,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,4,0.034,116.028,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,5,0.045,131.658,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,5,0.049,13.517,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,6,0.028,12.976,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,6,0.033,109.521,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,7,0.047,112.966,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,7,0.045,13.457,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,8,0.029,14.014,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,8,0.046,113.225,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,9,0.049,121.099,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,9,0.054,15.704,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,10,0.038,13.418,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,10,0.033,125.418,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,11,0.052,115.203,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,11,0.046,14.655,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,12,0.037,13.279,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,12,0.053,134.29,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,13,0.054,118.784,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,13,0.052,13.65,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,14,0.029,13.304,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,14,0.036,116.127,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,15,0.05,118.928,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,jsonb,15,0.051,13.639,,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11a,json,1,0.031,115.731,0.063,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q11a,jsonb,1,0.053,14.816,0.055,5,Seq Scan,Seq Scan on T,25,422,25,422,4578,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q11b,json,1,0.042,182.711,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,jsonb,1,0.046,19.709,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,json,2,0.038,173.268,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,jsonb,2,0.052,20.117,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,json,3,0.037,168.794,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,jsonb,3,0.05,19.634,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q11b,json,1,0.035,172.871,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,1,0.051,19.052,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,2,0.046,19.654,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,2,0.037,169.493,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,3,0.05,185.024,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,3,0.051,19.322,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,4,0.029,19.337,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,4,0.038,171.663,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,5,0.051,178.981,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,5,0.046,19.583,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,6,0.032,19.332,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,6,0.035,187.416,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,7,0.051,163.774,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,7,0.049,18.751,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,8,0.03,19.334,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,8,0.037,193.044,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,9,0.054,169.147,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,9,0.05,18.55,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,10,0.029,18.609,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,10,0.034,186.328,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,11,0.051,192.145,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,11,0.052,19.508,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,12,0.028,18.504,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,12,0.034,183.452,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,13,0.046,171.256,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,13,0.051,18.823,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,14,0.044,20.414,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,14,0.039,168.699,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,15,0.05,172.537,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,jsonb,15,0.052,19.385,,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q11b,json,1,0.043,182.753,0.423,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,1250,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q11b,jsonb,1,0.043,20.059,0.214,30,Seq Scan,Seq Scan on T,25,3064,25,3064,1936,981,0,0,,0,0,11,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q12a,json,1,0.032,151.762,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,jsonb,1,0.047,16.933,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,json,2,0.042,137.632,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,jsonb,2,0.045,14.739,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,json,3,0.03,158.931,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,jsonb,3,0.083,14.869,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12a,json,1,0.067,160.29,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,1,0.059,14.989,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,2,0.026,14.487,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,2,0.031,162.371,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,3,0.047,140.442,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,3,0.045,14.876,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,4,0.025,15.289,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,4,0.036,155.565,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,5,0.049,153.864,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,5,0.045,14.832,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,6,0.026,14.508,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,6,0.03,147.469,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,7,0.046,153.915,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,7,0.047,15.146,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,8,0.026,14.581,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,8,0.032,172.31,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,9,0.045,164.218,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,9,0.047,14.487,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,10,0.024,14.484,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,10,0.032,142.466,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,11,0.058,143.383,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,11,0.046,15.053,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,12,0.026,14.581,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,12,0.03,154.788,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,13,0.045,146.417,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,13,0.048,14.685,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,14,0.025,24.447,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,14,0.045,143.743,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,15,0.046,144.132,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,jsonb,15,0.061,14.678,,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12a,json,1,0.068,146.938,0.006,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q12a,jsonb,1,0.046,15.609,0.003,1,Seq Scan,Seq Scan on T,25,13,25,13,4987,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,-,,,
I-0,default,1,Q12b,json,1,0.032,143.226,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,jsonb,1,0.046,15.027,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,json,2,0.028,158.799,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,jsonb,2,0.048,14.635,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,json,3,0.028,155.118,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,jsonb,3,0.048,17.283,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,-,,,
I-0,default,1,Q12b,json,1,0.032,146.656,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12b,jsonb,1,0.047,15.925,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12b,jsonb,2,0.036,14.61,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,981,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
I-0,default,1,Q12b,json,2,0.03,160.246,,2,Seq Scan,Seq Scan on T,25,108,25,108,4892,1250,0,0,,0,0,10,False,"{""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,-,,,
